cop,cf,temp,cf_orig,heating load (mmbtu),heating load (ton),heating load/cf_orig,heating_load/cf
2.913,0.848,33.8,0.84768,0.23405801,19.50483417,23.00966658,23.00098369
2.913,0.848,33.8,0.84768,0.15856003,13.21333583,15.58764608,15.58176395
2.913,0.848,33.8,0.84768,0.10137799,8.448165833,9.966220547,9.962459709
2.913,0.848,33.8,0.84768,0.10290272,8.575226667,10.116113,10.1122956
2.829,0.827,32,0.8268,0.18670406,15.55867167,18.81793864,18.81338775
2.829,0.827,32,0.8268,0.30358902,25.299085,30.59879657,30.59139661
2.746,0.806,30.2,0.80592,0.4880151,40.667925,50.46149121,50.45648263
2.746,0.806,30.2,0.80592,0.77134755,64.2789625,79.7584903,79.75057382
2.663,0.785,28.4,0.78504,0.9150894,76.25745,97.13829869,97.14324841
2.663,0.785,28.4,0.78504,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.663,0.785,28.4,0.78504,0.06667203,5.5560025,7.077349562,7.077710191
2.663,0.785,28.4,0.78504,0.0851947,7.099558333,9.043562536,9.044023355
2.663,0.785,28.4,0.78504,0.07868192,6.556826667,8.352219844,8.352645435
2.58,0.764,26.6,0.76416,0.05179434,4.316195,5.648287008,5.649469895
2.58,0.764,26.6,0.76416,0.0576156,4.8013,6.28310825,6.284424084
2.58,0.764,26.6,0.76416,2.54132486,211.7770717,277.1370808,277.19512
2.663,0.785,28.4,0.78504,1.44273218,120.2276817,153.1484786,153.1562824
2.829,0.827,32,0.8268,0.73470702,61.225585,74.05126391,74.0333555
2.829,0.827,32,0.8268,0.46759297,38.96608083,47.12878669,47.11738916
2.913,0.848,33.8,0.84768,0.23893031,19.91085917,23.48865039,23.47978675
2.996,0.869,35.6,0.86856,0.1377631,11.48025833,13.2175766,13.21088416
3.079,0.889,37.4,0.88944,0.15126746,12.60562167,14.1725374,14.17955193
3.079,0.889,37.4,0.88944,0.08647368,7.20614,8.101884332,8.105894263
3.079,0.889,37.4,0.88944,0.03321056,2.767546667,3.111560832,3.113100862
3.079,0.889,37.4,0.88944,0.00376238,0.313531667,0.352504572,0.35267904
2.996,0.869,35.6,0.86856,0.00292598,0.243831667,0.280730942,0.280588799
2.913,0.848,33.8,0.84768,0.01921851,1.6015425,1.889324391,1.888611439
2.829,0.827,32,0.8268,0.07719357,6.4327975,7.780354983,7.778473398
2.663,0.785,28.4,0.78504,0.175829,14.65241667,18.66454788,18.66549894
2.58,0.764,26.6,0.76416,0.3411729,28.431075,37.20565719,37.21344895
2.58,0.764,26.6,0.76416,0.43883654,36.56971167,47.85609253,47.86611475
2.497,0.743,24.8,0.74328,0,0,0,0
2.497,0.743,24.8,0.74328,0,0,0,0
2.497,0.743,24.8,0.74328,0,0,0,0
2.497,0.743,24.8,0.74328,0,0,0,0
2.497,0.743,24.8,0.74328,0,0,0,0
2.497,0.743,24.8,0.74328,0,0,0,0
2.497,0.743,24.8,0.74328,0,0,0,0
2.497,0.743,24.8,0.74328,0,0,0,0
2.497,0.743,24.8,0.74328,1.78218249,148.5152075,199.8105795,199.8858782
2.663,0.785,28.4,0.78504,1.15550639,96.29219917,122.6589717,122.6652219
2.829,0.827,32,0.8268,0.54368651,45.30720917,54.79826943,54.78501713
2.829,0.827,32,0.8268,0.53288251,44.40687583,53.70933216,53.69634321
2.913,0.848,33.8,0.84768,0.48795395,40.66282917,47.96955121,47.95144949
2.996,0.869,35.6,0.86856,0.23361233,19.46769417,22.4137586,22.40240986
3.079,0.889,37.4,0.88944,0.19783444,16.48620333,18.53548675,18.54466067
3.162,0.91,39.2,0.91032,0.12085642,10.07136833,11.06354725,11.06743773
3.162,0.91,39.2,0.91032,0.11292832,9.410693333,10.33778598,10.34142125
3.162,0.91,39.2,0.91032,0.11021166,9.184305,10.08909504,10.09264286
3.079,0.889,37.4,0.88944,0.06455862,5.379885,6.04862048,6.051614173
2.996,0.869,35.6,0.86856,0.10205626,8.504688333,9.791710801,9.786752973
2.913,0.848,33.8,0.84768,0.21483045,17.9025375,21.11945251,21.1114829
2.829,0.827,32,0.8268,0.41266279,34.38856583,41.59236313,41.58230451
2.829,0.827,32,0.8268,0.72433439,60.36119917,73.00580451,72.98814893
2.829,0.827,32,0.8268,0.89451756,74.54313,90.15859942,90.13679565
2.829,0.827,32,0.8268,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.746,0.806,30.2,0.80592,0.07741684,6.451403333,8.005017041,8.004222498
2.663,0.785,28.4,0.78504,0.19885724,16.57143667,21.10903478,21.1101104
2.746,0.806,30.2,0.80592,0.26220593,21.85049417,27.11248532,27.10979425
2.746,0.806,30.2,0.80592,0.26465009,22.05417417,27.36521512,27.36249897
2.746,0.806,30.2,0.80592,0.30907671,25.7563925,31.95899407,31.95582196
2.829,0.827,32,0.8268,3.16403671,263.6697258,318.9038774,318.8267543
2.829,0.827,32,0.8268,1.92540582,160.450485,194.0620283,194.0150967
2.913,0.848,33.8,0.84768,1.39705241,116.4210342,137.3407821,137.2889554
2.996,0.869,35.6,0.86856,1.12237453,93.53121083,107.6853768,107.6308525
3.079,0.889,37.4,0.88944,0.84773993,70.64499417,79.42637409,79.46568523
3.079,0.889,37.4,0.88944,0.7024423,58.53685833,65.81316146,65.84573491
3.162,0.91,39.2,0.91032,0.48777531,40.6479425,44.65236675,44.66806868
3.245,0.931,41,0.9312,0.44489732,37.07477667,39.81397838,39.82253133
3.245,0.931,41,0.9312,0.51260432,42.71702667,45.87309565,45.88295023
3.245,0.931,41,0.9312,0.53231221,44.35935083,47.63675992,47.64699338
3.245,0.931,41,0.9312,0.64220958,53.517465,57.47150451,57.4838507
3.162,0.91,39.2,0.91032,0.96970194,80.808495,88.76932837,88.80054396
3.079,0.889,37.4,0.88944,0,0,0,0
2.913,0.848,33.8,0.84768,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.663,0.785,28.4,0.78504,0,0,0,0
2.663,0.785,28.4,0.78504,0,0,0,0
2.58,0.764,26.6,0.76416,0,0,0,0
2.58,0.764,26.6,0.76416,0,0,0,0
2.58,0.764,26.6,0.76416,0,0,0,0
2.497,0.743,24.8,0.74328,0,0,0,0
2.497,0.743,24.8,0.74328,0,0,0,0
2.58,0.764,26.6,0.76416,0.03339816,2.78318,3.642143007,3.642905759
2.746,0.806,30.2,0.80592,0.0387091,3.225758333,4.002578833,4.002181555
2.829,0.827,32,0.8268,0.02423843,2.019869167,2.442996089,2.44240528
2.829,0.827,32,0.8268,0,0,0,0
2.913,0.848,33.8,0.84768,0,0,0,0
2.996,0.869,35.6,0.86856,0,0,0,0
3.079,0.889,37.4,0.88944,0,0,0,0
3.079,0.889,37.4,0.88944,0,0,0,0
2.996,0.869,35.6,0.86856,0,0,0,0
2.913,0.848,33.8,0.84768,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.746,0.806,30.2,0.80592,0.03294897,2.7457475,3.406972776,3.406634615
2.58,0.764,26.6,0.76416,0.03746257,3.121880833,4.085375881,4.086231457
2.497,0.743,24.8,0.74328,0.06783541,5.652950833,7.605412272,7.608278376
2.414,0.722,23,0.7224,0.059648,4.970666667,6.880767811,6.884579871
2.414,0.722,23,0.7224,0.1165572,9.7131,13.44559801,13.45304709
2.33,0.702,21.2,0.70152,0.11165706,9.304755,13.26370595,13.25463675
2.33,0.702,21.2,0.70152,0.22109961,18.4249675,26.26435098,26.24639245
2.33,0.702,21.2,0.70152,0.1932859,16.10715833,22.96036939,22.94466999
2.33,0.702,21.2,0.70152,0.32234281,26.86190083,38.29099788,38.264816
2.33,0.702,21.2,0.70152,0.2473701,20.614175,29.38501397,29.36492165
2.33,0.702,21.2,0.70152,0.37115494,30.92957833,44.08937498,44.0592284
2.33,0.702,21.2,0.70152,0.28495046,23.74587167,33.84917275,33.82602802
2.33,0.702,21.2,0.70152,4.19678479,349.7320658,498.5347044,498.193826
2.414,0.722,23,0.7224,2.38404053,198.6700442,275.0139039,275.1662662
2.58,0.764,26.6,0.76416,1.31191531,109.3262758,143.0672579,143.0972197
2.663,0.785,28.4,0.78504,1.02896004,85.74667,109.2258611,109.2314268
2.829,0.827,32,0.8268,0.8511691,70.93075833,85.78949968,85.76875252
2.829,0.827,32,0.8268,0.68171847,56.8098725,68.71053761,68.6939208
2.829,0.827,32,0.8268,0.61703137,51.41928083,62.19071218,62.17567211
2.913,0.848,33.8,0.84768,0.36244857,30.2040475,35.63142636,35.61798054
2.996,0.869,35.6,0.86856,0.27064814,22.55401167,25.96713142,25.95398351
2.996,0.869,35.6,0.86856,0.13673442,11.394535,13.11888068,13.1122382
2.913,0.848,33.8,0.84768,0.11178178,9.315148333,10.98899152,10.98484473
2.829,0.827,32,0.8268,0.15777086,13.14757167,15.90175577,15.89791012
2.829,0.827,32,0.8268,0.32768799,27.3073325,33.02773645,33.01974909
2.746,0.806,30.2,0.80592,0.55436545,46.19712083,57.32221664,57.31652709
2.663,0.785,28.4,0.78504,0.91056703,75.88058583,96.65824141,96.66316667
2.663,0.785,28.4,0.78504,1.05629789,88.02482417,112.1278205,112.133534
2.663,0.785,28.4,0.78504,0,0,0,0
2.663,0.785,28.4,0.78504,0,0,0,0
2.58,0.764,26.6,0.76416,0,0,0,0
2.58,0.764,26.6,0.76416,0.04386302,3.655251667,4.78335907,4.78436082
2.497,0.743,24.8,0.74328,0.11021029,9.184190833,12.35630023,12.36095671
2.414,0.722,23,0.7224,0.09868187,8.223489167,11.38356751,11.38987419
2.414,0.722,23,0.7224,0.17345543,14.45461917,20.00916274,20.02024815
2.414,0.722,23,0.7224,0.14546584,12.12215333,16.78038944,16.78968606
2.497,0.743,24.8,0.74328,3.25788919,271.4907658,365.2604212,365.3980698
2.58,0.764,26.6,0.76416,1.77219024,147.68252,193.2612542,193.3017277
2.746,0.806,30.2,0.80592,0.81007665,67.5063875,83.76313716,83.7548232
2.913,0.848,33.8,0.84768,0.49222685,41.01890417,48.38960948,48.37134925
2.996,0.869,35.6,0.86856,0.25723526,21.43627167,24.68024278,24.66774645
3.162,0.91,39.2,0.91032,0.14119108,11.76592333,12.92504101,12.92958608
3.245,0.931,41,0.9312,0.13223011,11.01917583,11.83330738,11.83584945
3.328,0.952,42.8,0.95208,0.07094403,5.9120025,6.209564847,6.21008666
3.328,0.952,42.8,0.95208,0.03370959,2.8091325,2.95052149,2.950769433
3.328,0.952,42.8,0.95208,0.00798405,0.6653375,0.698825204,0.698883929
3.245,0.931,41,0.9312,0.01659444,1.38287,1.485040808,1.485359828
3.162,0.91,39.2,0.91032,0.07278509,6.065424167,6.662958264,6.665301282
2.996,0.869,35.6,0.86856,0.17259938,14.38328167,16.55991718,16.55153241
2.829,0.827,32,0.8268,0.28979087,24.14923917,29.20807833,29.20101471
2.829,0.827,32,0.8268,0.5447898,45.39915,54.90947025,54.89619105
2.829,0.827,32,0.8268,0.66066443,55.05536917,66.58849682,66.57239319
2.829,0.827,32,0.8268,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,1.67786646,139.822205,169.1124879,169.0715901
2.913,0.848,33.8,0.84768,1.17046339,97.53861583,115.0653735,115.0219526
3.079,0.889,37.4,0.88944,0.57804641,48.17053417,54.15827281,54.1850778
3.245,0.931,41,0.9312,0.38704945,32.25412083,34.63715725,34.6445981
3.328,0.952,42.8,0.95208,0.36761378,30.63448167,32.17637348,32.17907738
3.328,0.952,42.8,0.95208,0.24865423,20.72118583,21.76412259,21.76595151
3.412,0.973,44.6,0.97296,0.18901578,15.751315,16.18906738,16.18840185
3.661,1.036,50,1.0356,0.19184456,15.98704667,15.43747264,15.43151223
3.744,1.056,51.8,1.05648,0.22432328,18.69360667,17.69423621,17.70227904
3.744,1.056,51.8,1.05648,0.23998511,19.99875917,18.92961454,18.93821891
3.661,1.036,50,1.0356,0.26590845,22.1590375,21.39729384,21.38903234
3.578,1.015,48.2,1.01472,0.41309879,34.42489917,33.92551558,33.91615681
3.412,0.973,44.6,0.97296,0.67438197,56.1984975,57.76033701,57.75796249
3.245,0.931,41,0.9312,0.78950347,65.79195583,70.65287353,70.66805138
3.079,0.889,37.4,0.88944,1.00736856,83.94738,94.38228548,94.42899888
2.996,0.869,35.6,0.86856,1.09960897,91.63408083,105.5011523,105.447734
2.913,0.848,33.8,0.84768,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.746,0.806,30.2,0.80592,0.03173446,2.644538333,3.281390626,3.28106493
2.746,0.806,30.2,0.80592,0.04859654,4.049711667,5.024954917,5.024456162
2.746,0.806,30.2,0.80592,0.05915074,4.929228333,6.116274982,6.115667907
2.829,0.827,32,0.8268,3.12194419,260.1620158,314.6613641,314.585267
2.829,0.827,32,0.8268,1.97800433,164.8336942,199.3634424,199.3152287
2.913,0.848,33.8,0.84768,1.26189075,105.1575625,124.0533721,124.0065596
2.996,0.869,35.6,0.86856,1.08669831,90.5581925,104.2624488,104.2096577
3.162,0.91,39.2,0.91032,0.95527118,79.60593167,87.44829474,87.47904579
3.412,0.973,44.6,0.97296,0.83537597,69.61466417,71.54935883,71.54641744
3.578,1.015,48.2,1.01472,0.84227497,70.18958083,69.17137815,69.15229639
3.827,1.077,53.6,1.07736,0.65517986,54.59832167,50.67788081,50.69482049
3.994,1.119,57.2,1.11912,0.59293249,49.41104083,44.15169136,44.15642612
4.077,1.14,59,1.14,0.56010438,46.675365,40.94330263,40.94330263
4.077,1.14,59,1.14,0.42361133,35.30094417,30.9657405,30.9657405
3.91,1.098,55.4,1.09824,0.44436621,37.0305175,33.71805571,33.72542577
3.578,1.015,48.2,1.01472,0.66715363,55.59613583,54.78963244,54.77451806
3.328,0.952,42.8,0.95208,0.7662997,63.85830833,67.07241863,67.07805497
3.162,0.91,39.2,0.91032,1.00586617,83.82218083,92.07990688,92.11228663
2.996,0.869,35.6,0.86856,1.06612575,88.8438125,102.28863,102.2368383
2.913,0.848,33.8,0.84768,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0.03850134,3.208445,3.880557571,3.879619105
2.829,0.827,32,0.8268,0.09867276,8.22273,9.945246734,9.942841596
2.829,0.827,32,0.8268,0.10067157,8.3892975,10.14670718,10.14425333
2.829,0.827,32,0.8268,3.22919957,269.0999642,325.4716548,325.3929434
2.913,0.848,33.8,0.84768,1.74808964,145.6741367,171.8503877,171.7855385
3.079,0.889,37.4,0.88944,0.79165115,65.97092917,74.1713091,74.20801931
3.412,0.973,44.6,0.97296,0.50826145,42.35512083,43.5322324,43.53044279
3.661,1.036,50,1.0356,0.27570134,22.97511167,22.18531447,22.17674871
3.91,1.098,55.4,1.09824,0.194113,16.17608333,14.72909686,14.73231633
3.994,1.119,57.2,1.11912,0.18946942,15.78911833,14.10851234,14.11002532
4.077,1.14,59,1.14,0.11311783,9.426485833,8.268847222,8.268847222
4.16,1.161,60.8,1.16088,0.06820921,5.684100833,4.896372436,4.895866351
4.243,1.182,62.6,1.18176,0.01209948,1.00829,0.853210466,0.853037225
4.16,1.161,60.8,1.16088,0.00994035,0.8283625,0.713564279,0.713490525
4.077,1.14,59,1.14,0.0504565,4.204708333,3.688340643,3.688340643
3.91,1.098,55.4,1.09824,0.11577896,9.648246667,8.785189637,8.787109897
2.829,0.827,32,0.8268,0.21903621,18.2530175,22.07670235,22.07136336
2.746,0.806,30.2,0.80592,0.52833363,44.0278025,54.63048752,54.62506514
2.663,0.785,28.4,0.78504,0.72950256,60.79188,77.43793947,77.44188535
2.58,0.764,26.6,0.76416,0,0,0,0
2.497,0.743,24.8,0.74328,0,0,0,0
2.497,0.743,24.8,0.74328,0,0,0,0
2.497,0.743,24.8,0.74328,0,0,0,0
2.497,0.743,24.8,0.74328,0,0,0,0
2.497,0.743,24.8,0.74328,0,0,0,0
2.497,0.743,24.8,0.74328,0,0,0,0
2.497,0.743,24.8,0.74328,0,0,0,0
2.58,0.764,26.6,0.76416,1.69805819,141.5048492,185.1769906,185.2157712
2.663,0.785,28.4,0.78504,1.25274653,104.3955442,132.9811782,132.9879544
2.913,0.848,33.8,0.84768,0.97720729,81.43394083,96.06684224,96.03059061
3.162,0.91,39.2,0.91032,0.80032053,66.6933775,73.26366278,73.28942582
3.245,0.931,41,0.9312,0.73528399,61.27366583,65.80075798,65.81489348
3.328,0.952,42.8,0.95208,0.6541473,54.512275,57.25598164,57.26079307
3.412,0.973,44.6,0.97296,0.45512047,37.92670583,38.98074518,38.97914269
3.412,0.973,44.6,0.97296,0.36628893,30.5240775,31.37238684,31.37109712
3.495,0.994,46.4,0.99384,0.46804044,39.00337,39.24511994,39.23880282
3.412,0.973,44.6,0.97296,0.31112932,25.92744333,26.6480054,26.6469099
3.328,0.952,42.8,0.95208,0.25062334,20.88527833,21.93647418,21.93831758
3.245,0.931,41,0.9312,0.45186194,37.65516167,40.43724406,40.4459309
3.079,0.889,37.4,0.88944,0,0,0,0
2.913,0.848,33.8,0.84768,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.913,0.848,33.8,0.84768,0,0,0,0
3.162,0.91,39.2,0.91032,0,0,0,0
3.245,0.931,41,0.9312,0,0,0,0
3.328,0.952,42.8,0.95208,0,0,0,0
3.412,0.973,44.6,0.97296,0,0,0,0
3.495,0.994,46.4,0.99384,0,0,0,0
3.495,0.994,46.4,0.99384,0,0,0,0
3.495,0.994,46.4,0.99384,0,0,0,0
3.412,0.973,44.6,0.97296,0,0,0,0
3.328,0.952,42.8,0.95208,0,0,0,0
3.079,0.889,37.4,0.88944,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.746,0.806,30.2,0.80592,0,0,0,0
2.663,0.785,28.4,0.78504,0,0,0,0
2.663,0.785,28.4,0.78504,0,0,0,0
2.663,0.785,28.4,0.78504,0,0,0,0
2.663,0.785,28.4,0.78504,0,0,0,0
2.746,0.806,30.2,0.80592,0.80038597,66.69883083,82.76110635,82.75289185
2.829,0.827,32,0.8268,0.89118669,74.2655575,89.82288038,89.8011578
2.829,0.827,32,0.8268,0.43684653,36.4038775,44.029847,44.01919891
2.913,0.848,33.8,0.84768,0.3373594,28.11328333,33.16497184,33.15245676
3.079,0.889,37.4,0.88944,0.27456398,22.88033167,25.72442398,25.73715598
3.328,0.952,42.8,0.95208,0.23758497,19.7987475,20.79525618,20.79700368
3.412,0.973,44.6,0.97296,0.31006993,25.83916083,26.5572694,26.55617763
3.578,1.015,48.2,1.01472,0.27056143,22.54678583,22.21971168,22.2135821
3.661,1.036,50,1.0356,0.27212589,22.6771575,21.89760284,21.88914817
3.661,1.036,50,1.0356,0.26688897,22.2407475,21.47619496,21.46790299
3.578,1.015,48.2,1.01472,0.29883556,24.90296333,24.54170937,24.53493924
3.495,0.994,46.4,0.99384,0.48663236,40.55269667,40.80404961,40.79748156
3.245,0.931,41,0.9312,0.79496092,66.24674333,71.14126217,71.15654493
2.996,0.869,35.6,0.86856,0.94602772,78.83564333,90.76591523,90.71995781
2.913,0.848,33.8,0.84768,1.22223037,101.8525308,120.1544579,120.1091165
2.829,0.827,32,0.8268,1.28642846,107.2023717,129.6593755,129.6280189
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0,0,0,0
2.829,0.827,32,0.8268,0.17727088,14.77257333,17.86716659,17.86284563
2.746,0.806,30.2,0.80592,0.15548284,12.95690333,16.0771582,16.07556245
2.663,0.785,28.4,0.78504,0.31962752,26.63562667,33.92900574,33.93073461
2.663,0.785,28.4,0.78504,0.30691652,25.57637667,32.57971144,32.58137155
2.663,0.785,28.4,0.78504,0.53241869,44.36822417,56.51715093,56.52003079
2.746,0.806,30.2,0.80592,3.64065862,303.3882183,376.4495463,376.4121816
2.829,0.827,32,0.8268,2.33578149,194.6484575,235.4238722,235.3669377
2.996,0.869,35.6,0.86856,1.0621336,88.51113333,101.9056062,101.8540084
3.245,0.931,41,0.9312,0.68573475,57.1445625,61.36658344,61.37976638
3.495,0.994,46.4,0.99384,0.40040646,33.367205,33.57402097,33.5686167
3.661,1.036,50,1.0356,0.26326149,21.9384575,21.18429654,21.17611728
3.744,1.056,51.8,1.05648,0.22984518,19.153765,18.12979422,18.13803504
3.744,1.056,51.8,1.05648,0.13825463,11.52121917,10.90528847,10.91024542
3.744,1.056,51.8,1.05648,0.09926279,8.271899167,7.829678902,7.833237847
3.661,1.036,50,1.0356,0.02052097,1.710080833,1.651294741,1.650657175
3.661,1.036,50,1.0356,0.02184567,1.8204725,1.75789156,1.757212838
3.578,1.015,48.2,1.01472,0.05422344,4.51862,4.453070798,4.451842365
3.495,0.994,46.4,0.99384,0.12022153,10.01846083,10.08055706,10.07893444
3.328,0.952,42.8,0.95208,0.19734274,16.44522833,17.272948,17.27439951
3.328,0.952,42.8,0.95208,0.45732846,38.110705,40.02888938,40.03225315
3.245,0.931,41,0.9312,0.66926643,55.7722025,59.89282915,59.90569549
3.245,0.931,41,0.9312,0,0,0,0
3.245,0.931,41,0.9312,0,0,0,0
3.162,0.91,39.2,0.91032,0,0,0,0
3.162,0.91,39.2,0.91032,0,0,0,0
3.162,0.91,39.2,0.91032,0,0,0,0
3.079,0.889,37.4,0.88944,0.02967957,2.4732975,2.780735631,2.782111924
3.079,0.889,37.4,0.88944,0.08951624,7.459686667,8.386947592,8.391098613
3.079,0.889,37.4,0.88944,0.10236746,8.530621667,9.591002953,9.595749906
3.079,0.889,37.4,0.88944,2.63687221,219.7393508,247.0535965,247.1758727
3.079,0.889,37.4,0.88944,1.48973787,124.1448225,139.576388,139.6454696
3.162,0.91,39.2,0.91032,0.66736588,55.61382333,61.09260846,61.11409158
3.162,0.91,39.2,0.91032,0.33019558,27.51629833,30.22706118,30.23769048
3.245,0.931,41,0.9312,0.13105382,10.92115167,11.72804088,11.73056033
3.328,0.952,42.8,0.95208,0.09039249,7.5327075,7.911843017,7.912507878
3.328,0.952,42.8,0.95208,0.0860235,7.168625,7.529435552,7.530068277
3.412,0.973,44.6,0.97296,0.038707,3.225583333,3.315227073,3.315090785
3.495,0.994,46.4,0.99384,0.01296751,1.080625833,1.087323748,1.087148726
3.495,0.994,46.4,0.99384,0.00417072,0.34756,0.34971424,0.349657948
3.495,0.994,46.4,0.99384,0.00344478,0.287065,0.288844281,0.288797787
3.412,0.973,44.6,0.97296,0.01247518,1.039598333,1.068490311,1.068446386
3.328,0.952,42.8,0.95208,0.05794687,4.828905833,5.071953862,5.072380077
3.245,0.931,41,0.9312,0.09362744,7.802286667,8.378744273,8.380544218
3.162,0.91,39.2,0.91032,0.18982415,15.81867917,17.37705331,17.38316392
3.162,0.91,39.2,0.91032,0.36064236,30.05353,33.01424774,33.02585714
3.162,0.91,39.2,0.91032,0,0,0,0
3.079,0.889,37.4,0.88944,0,0,0,0
3.079,0.889,37.4,0.88944,0,0,0,0
3.079,0.889,37.4,0.88944,0,0,0,0
2.996,0.869,35.6,0.86856,0,0,0,0
2.996,0.869,35.6,0.86856,0.03831799,3.193165833,3.676390616,3.674529152
2.913,0.848,33.8,0.84768,0.07812848,6.510706667,7.680618472,7.677720126
